date,address,species,block,street,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,week,day,day_of_week
2007-06-29,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,1,0,2007,6,26,29,4
2007-06-29,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,2,0,2007,6,26,29,4
2007-06-29,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,2,0,2007,6,26,29,4
2007-06-29,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,3,0,2007,6,26,29,4
2007-06-29,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,2,0,2007,6,26,29,4
2007-06-29,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 113TH ST,T086,41.688324,-87.676709,1,0,2007,6,26,29,4
2007-06-29,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,41.862292,-87.64886,1,0,2007,6,26,29,4
2007-06-29,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,1,0,2007,6,26,29,4
2007-06-29,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,65, N OAK PARK AVE,T143,41.999129,-87.795585,3,0,2007,6,26,29,4
2007-06-29,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,2,0,2007,6,26,29,4
2007-06-29,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,2,0,2007,6,26,29,4
2007-06-29,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,15, N LONG AVE,T153,41.907645,-87.760886,1,0,2007,6,26,29,4
2007-06-29,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,2,0,2007,6,26,29,4
2007-06-29,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,2,0,2007,6,26,29,4
2007-06-29,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,1,0,2007,6,26,29,4
2007-06-29,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,41.801498,-87.763416,1,0,2007,6,26,29,4
2007-06-29,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,2,0,2007,6,26,29,4
2007-06-29,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,1,0,2007,6,26,29,4
2007-06-29,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,6,0,2007,6,26,29,4
2007-06-29,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,41.868077,-87.666901,3,0,2007,6,26,29,4
2007-06-29,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,3,0,2007,6,26,29,4
2007-06-29,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,53, W AGATITE AVE,T141,41.961743,-87.76007,1,0,2007,6,26,29,4
2007-06-29,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40, N AUSTIN AVE,T142,41.953067,-87.776792,1,0,2007,6,26,29,4
2007-06-29,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,1,0,2007,6,26,29,4
2007-06-29,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42, N RICHMOND ST,T146,41.958271,-87.702575,2,0,2007,6,26,29,4
2007-06-29,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,18, W FARWELL AVE,T150,42.006858,-87.675919,1,0,2007,6,26,29,4
2007-06-29,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,1,0,2007,6,26,29,4
2007-06-29,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,5,0,2007,6,26,29,4
2007-06-29,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,6,0,2007,6,26,29,4
2007-06-29,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,5,0,2007,6,26,29,4
2007-06-29,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,60, N AVONDALE AVE,T006,41.990284,-87.797127,1,0,2007,6,26,29,4
2007-06-29,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,41.991429,-87.747113,1,0,2007,6,26,29,4
2007-06-29,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,2,0,2007,6,26,29,4
2007-06-29,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,3,0,2007,6,26,29,4
2007-06-29,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,41.721474,-87.648064,1,0,2007,6,26,29,4
2007-06-29,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,10, W 95TH ST,T085,41.721474,-87.648064,1,0,2007,6,26,29,4
2007-06-29,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,1,0,2007,6,26,29,4
2007-06-29,"6400 West Strong Street, Chicago, IL, USA",CULEX RESTUANS,64, W STRONG ST,T014,41.970248,-87.787992,1,0,2007,6,26,29,4
2007-06-29,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214,1,0,2007,6,26,29,4
2007-06-29,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,1,0,2007,6,26,29,4
2007-06-29,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,1,0,2007,6,26,29,4
2007-06-29,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,41.692555,-87.598865,1,0,2007,6,26,29,4
2007-06-29,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX RESTUANS,20, E 111TH ST,T084,41.692555,-87.598865,1,0,2007,6,26,29,4
2007-06-29,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,1,0,2007,6,26,29,4
2007-06-29,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,1,0,2007,6,26,29,4
2007-07-02,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,3,0,2007,7,27,2,0
2007-07-02,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,2,0,2007,7,27,2,0
2007-07-02,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,41.994991,-87.769279,4,0,2007,7,27,2,0
2007-07-02,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MANDELL AVE,T007,41.994991,-87.769279,4,0,2007,7,27,2,0
2007-07-02,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,3,0,2007,7,27,2,0
2007-07-02,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,2,0,2007,7,27,2,0
2007-07-02,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,2,0,2007,7,27,2,0
2007-07-02,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,3,0,2007,7,27,2,0
2007-07-02,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,16,0,2007,7,27,2,0
2007-07-02,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,1,0,2007,7,27,2,0
2007-07-02,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,2,0,2007,7,27,2,0
2007-07-02,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,1,0,2007,7,27,2,0
2007-07-02,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,2,0,2007,7,27,2,0
2007-07-02,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,3,0,2007,7,27,2,0
2007-07-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,3,0,2007,7,27,2,0
2007-07-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,4,0,2007,7,27,2,0
2007-07-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 89TH ST,T096,41.731922,-87.677512,3,0,2007,7,27,2,0
2007-07-02,"North Streeter Drive, Chicago, IL 60611, USA",CULEX PIPIENS/RESTUANS,53, N STREETER DR,T129,41.891126,-87.61156,2,0,2007,7,27,2,0
2007-07-02,"North Streeter Drive, Chicago, IL 60611, USA",CULEX RESTUANS,53, N STREETER DR,T129,41.891126,-87.61156,1,0,2007,7,27,2,0
2007-07-02,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,1,0,2007,7,27,2,0
2007-07-02,"9100 West Higgins Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,91, W HIGGINS AVE,T009,41.981964,-87.812827,2,0,2007,7,27,2,0
2007-07-02,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,6,0,2007,7,27,2,0
2007-07-02,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,1,0,2007,7,27,2,0
2007-07-02,"3800 North California Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,38, N CALIFORNIA AVE,T019,41.94983,-87.698457,1,0,2007,7,27,2,0
2007-07-02,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,1,0,2007,7,27,2,0
2007-07-02,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,5,0,2007,7,27,2,0
2007-07-02,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS,58, N WESTERN AVE,T028,41.986921,-87.689778,1,0,2007,7,27,2,0
2007-07-02,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,1,0,2007,7,27,2,0
2007-07-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,2,0,2007,7,27,2,0
2007-07-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,11,0,2007,7,27,2,0
2007-07-02,"1100 South State Street, Chicago, IL 60605, USA",CULEX RESTUANS,11, S STATE ST,T092,41.869216,-87.627561,2,0,2007,7,27,2,0
2007-07-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,16,0,2007,7,27,2,0
2007-07-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,12,0,2007,7,27,2,0
2007-07-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX SALINARIUS,42, W 127TH PL,T135,41.662014,-87.724608,2,0,2007,7,27,2,0
2007-07-02,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,41.953067,-87.776792,1,0,2007,7,27,2,0
2007-07-02,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40, N AUSTIN AVE,T142,41.953067,-87.776792,1,0,2007,7,27,2,0
2007-07-02,"Chicago, IL, USA",CULEX SALINARIUS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,1,0,2007,7,27,2,0
2007-07-02,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42, N RICHMOND ST,T146,41.958271,-87.702575,1,0,2007,7,27,2,0
2007-07-02,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,15, W GRANVILLE AVE,T149,41.994469,-87.667736,1,0,2007,7,27,2,0
2007-07-02,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,15, W GRANVILLE AVE,T149,41.994469,-87.667736,1,0,2007,7,27,2,0
2007-07-02,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,5,0,2007,7,27,2,0
2007-07-02,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,2,0,2007,7,27,2,0
2007-07-02,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,1,0,2007,7,27,2,0
2007-07-02,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,21, N LAWLER AVE,T154,41.918705,-87.752329,1,0,2007,7,27,2,0
2007-07-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,28,0,2007,7,27,2,0
2007-07-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,4,0,2007,7,27,2,0
2007-07-02,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,2,0,2007,7,27,2,0
2007-07-02,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,1,0,2007,7,27,2,0
2007-07-02,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,60, N AVONDALE AVE,T006,41.990284,-87.797127,1,0,2007,7,27,2,0
2007-07-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,4,0,2007,7,27,2,0
2007-07-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,3,0,2007,7,27,2,0
2007-07-02,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX SALINARIUS,61, N LEMONT AVE,T012,41.991429,-87.747113,1,0,2007,7,27,2,0
2007-07-02,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,41.921177,-87.79518,1,0,2007,7,27,2,0
2007-07-02,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,68, W BELDEN AVE,T037,41.921177,-87.79518,2,0,2007,7,27,2,0
2007-07-02,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,5,0,2007,7,27,2,0
2007-07-02,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,4,0,2007,7,27,2,0
2007-07-02,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,8,0,2007,7,27,2,0
2007-07-02,"2500 South Throop Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,25, S THROOP,T051,41.846283,-87.656913,1,0,2007,7,27,2,0
2007-07-02,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,41.721474,-87.648064,2,0,2007,7,27,2,0
2007-07-02,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,41.869107,-87.696293,1,0,2007,7,27,2,0
2007-07-02,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,41.719059,-87.675088,3,0,2007,7,27,2,0
2007-07-02,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX RESTUANS,96, S HOYNE AVE,T161,41.719059,-87.675088,2,0,2007,7,27,2,0
2007-07-02,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,6,0,2007,7,27,2,0
2007-07-02,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,1,0,2007,7,27,2,0
2007-07-02,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,41.970248,-87.787992,5,0,2007,7,27,2,0
2007-07-02,"6400 West Strong Street, Chicago, IL, USA",CULEX RESTUANS,64, W STRONG ST,T014,41.970248,-87.787992,1,0,2007,7,27,2,0
2007-07-02,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214,1,0,2007,7,27,2,0
2007-07-02,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,3,0,2007,7,27,2,0
2007-07-02,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,2,0,2007,7,27,2,0
2007-07-02,"6000 West Roscoe Street, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W ROSCOE ST,T005,41.942114,-87.776385,3,0,2007,7,27,2,0
2007-07-02,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,1,0,2007,7,27,2,0
2007-07-02,"3300 West Randolph Street, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,33, E RANDOLPH ST,T044,41.883284,-87.705085,2,0,2007,7,27,2,0
2007-07-02,"3300 West Randolph Street, Chicago, IL 60612, USA",CULEX RESTUANS,33, E RANDOLPH ST,T044,41.883284,-87.705085,1,0,2007,7,27,2,0
2007-07-02,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,1,0,2007,7,27,2,0
2007-07-11,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,18,0,2007,7,28,11,2
2007-07-11,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,7,0,2007,7,28,11,2
2007-07-11,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,41.95469,-87.800991,2,0,2007,7,28,11,2
2007-07-11,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,41.994991,-87.769279,3,0,2007,7,28,11,2
2007-07-11,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,1,0,2007,7,28,11,2
2007-07-11,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,1,0,2007,7,28,11,2
2007-07-11,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,2,0,2007,7,28,11,2
2007-07-11,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,4,0,2007,7,28,11,2
2007-07-11,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,1,0,2007,7,28,11,2
2007-07-11,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,6,0,2007,7,28,11,2
2007-07-11,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,5,0,2007,7,28,11,2
2007-07-11,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS,25, W GRAND AVE,T046,41.891118,-87.654491,3,0,2007,7,28,11,2
2007-07-11,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,3,0,2007,7,28,11,2
2007-07-11,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,1,0,2007,7,28,11,2
2007-07-11,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,2,0,2007,7,28,11,2
2007-07-11,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,1,0,2007,7,28,11,2
2007-07-11,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,1,0,2007,7,28,11,2
2007-07-11,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,1,0,2007,7,28,11,2
2007-07-11,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,50,0,2007,7,28,11,2
2007-07-11,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,35,0,2007,7,28,11,2
2007-07-11,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,50,0,2007,7,28,11,2
2007-07-11,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,8,0,2007,7,28,11,2
2007-07-11,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,1,0,2007,7,28,11,2
2007-07-11,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,8,0,2007,7,28,11,2
2007-07-11,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 113TH ST,T086,41.688324,-87.676709,19,0,2007,7,28,11,2
2007-07-11,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX SALINARIUS,22, W 113TH ST,T086,41.688324,-87.676709,2,0,2007,7,28,11,2
2007-07-11,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX TERRITANS,22, W 113TH ST,T086,41.688324,-87.676709,1,0,2007,7,28,11,2
2007-07-11,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,41.862292,-87.64886,14,0,2007,7,28,11,2
2007-07-11,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,41.862292,-87.64886,1,0,2007,7,28,11,2
2007-07-11,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,1,0,2007,7,28,11,2
2007-07-11,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,22,0,2007,7,28,11,2
2007-07-11,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,21,0,2007,7,28,11,2
2007-07-11,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 89TH ST,T096,41.731922,-87.677512,2,0,2007,7,28,11,2
2007-07-11,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,65, N OAK PARK AVE,T143,41.999129,-87.795585,1,0,2007,7,28,11,2
2007-07-11,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,1,0,2007,7,28,11,2
2007-07-11,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,2,0,2007,7,28,11,2
2007-07-11,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX SALINARIUS,75, N OAKLEY AVE,T148,42.01743,-87.687769,1,0,2007,7,28,11,2
