,pid,lot_frontage,lot_area,lot_shape,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,bsmt_qual,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_finish,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool,fence,misc_val,mo_sold,yr_sold,saleprice,cbrt_saleprice,log_gr_liv_area,age,neighborhood_ranked,exterior_1st_ranked,roof_style_ranked,ms_subclass_120,ms_subclass_150,ms_subclass_160,ms_subclass_180,ms_subclass_190,ms_subclass_20,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Grvl,street_Pave,land_contour_Bnk,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_Corner,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,condition_1_Artery,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Artery,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,bldg_type_1Fam,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Fin,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_matl_ClyTile,roof_matl_CompShg,roof_matl_Membran,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_N,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_None,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker
25,535104120,92.0,10573,2,6,6,1961,1961,3.0,2,3,1,3,1312.0,0.0,141.0,1453.0,4,1453,0,0,1453,1.0,0.0,2,0,3,1,2,6,1,3,2,2.0,530.0,0,49,0,0,288,0,0,4,0,4,2009,187500,57.235712127666595,7.2813856635702825,48,10,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,532376160,65.0,8450,3,5,8,1965,2009,0.0,2,3,1,6,553.0,117.0,224.0,894.0,4,894,0,0,894,1.0,0.0,1,0,3,1,2,5,1,4,1,1.0,336.0,416,144,0,0,0,0,0,3,0,4,2010,138500,51.738828521975115,6.795705775173514,45,6,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,909277040,70.6,11700,2,5,6,1937,1995,0.0,2,3,1,4,606.0,0.0,336.0,942.0,4,1265,673,0,1938,0.0,0.0,2,0,4,1,3,7,1,4,1,1.0,240.0,0,40,0,0,0,0,0,0,0,7,2008,198000,58.28476683251456,7.569411792450712,71,18,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,911103060,75.0,8250,3,5,6,1895,2006,0.0,2,3,1,1,0.0,0.0,957.0,957.0,1,1034,957,0,1991,0.0,0.0,2,0,4,2,2,9,0,0,0,0.0,0.0,0,0,133,0,0,0,0,0,0,6,2007,119600,49.26937576670311,7.596392304064196,112,1,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,535450190,60.0,8064,3,5,7,1949,2006,0.0,2,3,2,1,0.0,0.0,672.0,672.0,4,672,252,0,924,0.0,0.0,1,0,3,1,2,6,1,1,1,2.0,576.0,0,0,0,0,0,0,0,3,2000,7,2007,122900,49.71841719937897,6.828712071641684,58,10,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,527355150,80.0,9600,3,8,5,1981,1981,0.0,3,4,1,5,1104.0,0.0,1420.0,2524.0,2,2524,0,0,2524,1.0,0.0,2,1,4,1,3,9,1,4,3,2.0,542.0,474,120,0,0,0,0,0,3,0,7,2009,278000,65.26518879343752,7.8336002236611035,28,15,10,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,909276010,75.6,11435,2,8,7,1929,1950,0.0,2,4,1,1,0.0,0.0,792.0,792.0,1,792,725,0,1517,0.0,0.0,1,0,3,1,3,7,2,4,1,2.0,400.0,0,0,0,0,0,0,0,0,0,6,2006,230000,61.26925675228417,7.324489979348532,77,18,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,533250130,30.0,9549,2,8,5,1995,1996,0.0,3,4,3,2,437.0,1057.0,0.0,1494.0,4,1494,0,0,1494,1.0,0.0,1,1,2,1,4,6,1,4,3,2.0,481.0,0,30,0,0,216,0,0,0,0,4,2006,270000,64.63304070095651,7.309212365692763,11,23,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,535302070,60.0,10950,3,6,6,1952,1952,0.0,2,3,1,5,441.0,0.0,507.0,948.0,2,948,0,0,948,0.0,0.0,1,0,2,1,2,5,0,0,1,2.0,410.0,0,48,0,0,0,0,0,0,0,4,2007,125000,50.0,6.854354502255021,55,10,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,906340110,79.0,10637,3,8,5,2007,2008,336.0,3,5,4,6,1288.0,0.0,417.0,1705.0,4,1718,0,0,1718,1.0,0.0,2,0,3,1,3,7,1,4,2,3.0,826.0,208,44,0,0,0,0,0,0,0,9,2009,297000,66.71940271707946,7.4489161025442,2,19,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,535426150,80.0,9000,2,6,6,1958,1958,82.0,2,4,4,1,0.0,0.0,160.0,160.0,1,1142,0,0,1142,0.0,0.0,1,0,2,1,2,5,1,4,2,1.0,384.0,0,28,64,0,0,0,0,0,0,4,2009,113500,48.417082966445044,7.040536390215956,51,10,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,923225240,41.0,2665,3,5,6,1977,1977,0.0,2,3,1,5,548.0,173.0,36.0,757.0,4,925,550,0,1475,0.0,0.0,2,0,4,1,2,6,1,3,2,1.0,336.0,104,26,0,0,0,0,0,0,0,7,2006,127000,50.265256953134795,7.29641326877392,29,0,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,527358140,105.0,11751,2,6,6,1977,1977,480.0,2,4,1,4,705.0,0.0,1139.0,1844.0,4,1844,0,0,1844,0.0,0.0,2,0,3,1,2,7,1,3,2,2.0,546.0,0,122,0,0,0,0,0,3,0,1,2010,190000,57.48897078944831,7.519692404116539,33,15,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38,534177210,80.0,9600,3,7,6,1973,1973,320.0,2,3,1,5,916.0,0.0,326.0,1242.0,1,1242,0,0,1242,0.0,0.0,1,1,3,1,2,6,1,3,1,2.0,528.0,0,0,0,0,0,0,0,0,0,9,2007,175500,55.987667352258725,7.124478262493424,34,15,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39,907135050,60.0,8428,1,5,7,1994,1994,0.0,2,4,1,6,420.0,0.0,570.0,990.0,4,990,0,0,990,1.0,0.0,1,0,3,1,2,5,0,0,1,1.0,384.0,256,0,0,0,0,0,0,0,0,7,2007,146000,52.65637428171437,6.897704943128636,13,19,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,908102260,75.0,9937,3,5,6,1965,1965,0.0,3,3,1,4,830.0,290.0,136.0,1256.0,3,1256,0,0,1256,1.0,0.0,1,1,3,1,2,6,0,0,3,1.0,276.0,736,68,0,0,0,0,0,0,0,6,2008,147500,52.83609026293605,7.135687347028144,43,4,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,528110050,107.0,13891,3,10,5,2006,2006,0.0,4,5,4,6,1386.0,0.0,690.0,2076.0,4,2076,0,0,2076,1.0,0.0,2,1,2,1,4,7,1,4,3,3.0,850.0,216,229,0,0,0,0,0,0,0,9,2006,465000,77.47310894995783,7.638198244285779,0,26,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,923275040,72.0,9101,2,5,6,1978,1978,104.0,2,4,3,6,1097.0,0.0,0.0,1097.0,4,1110,0,0,1110,1.0,0.0,1,0,1,1,3,4,1,3,3,2.0,602.0,303,30,0,0,0,0,0,0,0,7,2009,165500,54.903411743032684,7.01211529430638,31,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,902406090,81.0,12150,3,5,5,1954,1954,335.0,2,3,1,1,0.0,0.0,1050.0,1050.0,4,1050,745,0,1795,0.0,0.0,2,0,4,1,2,7,0,0,1,1.0,352.0,0,0,0,0,0,0,0,0,0,11,2008,131500,50.85206392670517,7.492760300922379,54,3,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,905102170,70.0,11200,3,5,5,1965,1965,0.0,2,3,1,3,906.0,0.0,134.0,1040.0,4,1040,0,0,1040,1.0,0.0,1,0,3,1,2,5,0,0,1,1.0,384.0,0,0,0,0,0,0,0,0,0,2,2008,129500,50.59294063275601,6.946975992135418,43,6,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,909281110,100.0,9670,2,8,6,1935,1950,40.0,2,3,1,2,210.0,0.0,398.0,608.0,2,983,890,0,1873,0.0,0.0,1,1,4,1,2,9,2,4,3,2.0,786.0,0,0,207,0,0,0,0,0,0,6,2008,257076,63.58487833206477,7.5352967024440884,73,18,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,909101140,60.0,10998,3,5,5,1941,1960,0.0,2,3,1,2,408.0,420.0,156.0,984.0,4,984,620,0,1604,0.0,0.0,2,0,3,1,2,6,0,0,1,2.0,660.0,0,68,0,0,0,0,0,0,0,7,2009,117000,48.90973246508749,7.38025578842646,68,4,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,909275050,60.0,7200,3,7,6,1931,2000,0.0,2,4,1,1,0.0,0.0,776.0,776.0,2,851,651,0,1502,0.0,0.0,1,1,3,1,2,6,1,4,2,1.0,270.0,0,0,112,0,0,0,0,3,0,2,2008,149000,53.01459192380904,7.31455283232408,77,18,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,534475100,80.0,9920,3,5,5,1954,1954,110.0,2,3,1,3,354.0,290.0,412.0,1056.0,2,1063,0,0,1063,1.0,0.0,1,0,3,1,2,6,0,0,2,1.0,280.0,0,0,164,0,0,0,0,3,0,2,2010,128000,50.39684199579493,6.968850378341948,56,10,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,528188090,36.0,2448,3,7,5,2003,2004,106.0,3,4,1,1,0.0,0.0,764.0,764.0,4,764,862,0,1626,0.0,0.0,2,1,2,1,3,6,0,0,2,2.0,474.0,0,27,0,0,0,0,0,0,0,10,2008,155000,53.716853549448324,7.3938782901077555,5,26,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,533221080,29.2,2998,3,6,5,2000,2000,513.0,3,4,1,6,353.0,0.0,403.0,756.0,4,768,756,0,1524,0.0,0.0,2,1,2,1,3,4,0,0,1,2.0,440.0,0,32,0,0,0,0,0,0,0,6,2006,166000,54.95864660095013,7.329093736246592,6,21,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,909250220,65.0,7804,3,4,3,1928,1950,0.0,2,3,1,4,622.0,0.0,500.0,1122.0,2,1328,653,0,1981,1.0,0.0,2,0,4,1,3,7,2,3,1,2.0,576.0,431,44,0,0,0,0,0,3,0,12,2009,135000,51.29927840030091,7.591357046698551,81,7,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,527356020,80.0,16692,2,7,5,1978,1978,184.0,2,4,1,4,790.0,469.0,133.0,1392.0,2,1392,1392,0,2784,1.0,0.0,3,1,5,1,3,12,2,3,2,2.0,564.0,0,112,0,0,440,519,1,3,2000,7,2006,250000,62.99605249474366,7.931644021454311,28,15,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,923226250,21.0,1476,3,4,7,1970,1970,0.0,2,3,1,6,176.0,0.0,370.0,546.0,4,546,546,0,1092,0.0,0.0,1,1,3,1,2,5,0,0,0,0.0,0.0,200,26,0,0,0,0,0,0,0,3,2010,76000,42.35823584254893,6.9957661563048505,40,0,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
